pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,sy_dist,sy_disterr1,sy_disterr2,rowupdate
Kepler-1072 b,1,1,Transit,2016,1.56906650,0.00000290,-0.00000290,0,,,,,1.580,0.720,-0.240,0,0.141,0.064,-0.021,0,,,,,,,,,,,,,,,,,,,,,0.01131,0.00033,-0.00012,0,,,,,,,,,,,,,982.7160000,14.8705000,-14.8705000,2016-05-06
Kepler-1072 b,1,1,Transit,2016,1.56906660,0.00000306,-0.00000306,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,982.7160000,14.8705000,-14.8705000,2018-09-25
Kepler-1072 b,1,1,Transit,2016,1.56906000,0.00001200,-0.00001200,0,0.028000,,,0,1.350,0.560,-0.560,0,,,,,,,,,,,,,,,,,0.000000,,,0,76.200,,,0,0.01164,0.00028,-0.00028,0,,,,,,,,,,,,,982.7160000,14.8705000,-14.8705000,2013-10-28
Kepler-1072 b,1,1,Transit,2016,1.56906060,0.00000410,-0.00000410,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.7160000,14.8705000,-14.8705000,2019-04-16
Kepler-1072 b,1,1,Transit,2016,1.56906650,0.00000290,-0.00000290,0,0.028200,,,0,1.400,0.920,-0.150,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.01131,0.00033,-0.00012,0,,,,,,,,,,,,,982.7160000,14.8705000,-14.8705000,2014-11-21
Kepler-1072 b,1,1,Transit,2016,1.56906660,0.00000306,-0.00000306,0,0.026900,,,0,1.680,0.280,-0.340,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.730,,,0,0.01103,0.00034,-0.00023,0,,,,,,,,,,,,,982.7160000,14.8705000,-14.8705000,2017-05-08
Kepler-1072 b,1,1,Transit,2016,1.56906650,0.00000290,-0.00000290,0,0.028200,,,0,1.400,0.920,-0.150,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.01131,0.00033,-0.00012,0,,,,,,,,,,,,,982.7160000,14.8705000,-14.8705000,2014-11-18
Kepler-1074 b,1,1,Transit,2016,5.94566534,0.00001443,-0.00001443,0,,,,,1.250,0.240,-0.090,0,0.112,0.021,-0.008,0,,,,,,,,,,,,,,,,,,,,,0.01984,0.00382,-0.00128,0,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2016-05-06
Kepler-1074 b,1,1,Transit,2016,,,,,,,,,1.178,0.058,-0.045,0,0.105,0.005,-0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2018-09-04
Kepler-1074 b,1,1,Transit,2016,5.94566534,0.00001443,-0.00001443,0,0.053000,,,0,1.160,0.160,-0.100,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.01984,0.00382,-0.00128,0,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2014-11-18
Kepler-1074 b,1,1,Transit,2016,5.94565516,0.00001691,-0.00001691,0,0.053600,,,0,1.120,0.060,-0.070,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.370,,,0,0.01813,0.00073,-0.00047,0,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2017-05-08
Kepler-1074 b,1,1,Transit,2016,5.94567800,0.00004800,-0.00004800,0,0.053000,,,0,1.120,0.220,-0.220,0,,,,,,,,,,,,,,,,,0.000000,,,0,87.660,,,0,0.01940,0.00360,-0.00360,0,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2013-10-28
Kepler-1074 b,1,1,Transit,2016,5.94565516,0.00001691,-0.00001691,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2018-09-25
Kepler-1074 b,1,1,Transit,2016,5.94566534,0.00001443,-0.00001443,0,0.053000,,,0,1.160,0.160,-0.100,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.01984,0.00382,-0.00128,0,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2015-08-25
Kepler-1074 b,1,1,Transit,2016,5.94566534,0.00001443,-0.00001443,0,0.053000,,,0,1.160,0.160,-0.100,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.01984,0.00382,-0.00128,0,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2014-11-21
Kepler-1074 b,1,1,Transit,2016,5.94561378,0.00001807,-0.00001807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2019-04-16
Kepler-1074 b,1,1,Transit,2016,5.94564846,0.00000381,-0.00000381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.8170000,1.4740000,-1.4740000,2016-07-26
Kepler-1075 b,1,1,Transit,2016,1.52372816,0.00000270,-0.00000270,0,0.021400,,,0,1.380,0.180,-0.130,0,,,,,,,,,,,,,,,,,0.000000,,,0,76.200,,,0,0.02353,0.00254,-0.00538,0,,,,,,,,,,,,,291.2750000,4.9870000,-4.8240000,2014-11-21
Kepler-1075 b,1,1,Transit,2016,1.52372816,0.00000270,-0.00000270,0,,,,,1.420,0.160,-0.330,0,0.127,0.014,-0.029,0,,,,,,,,,,,,,,,,,,,,,0.02353,0.00254,-0.00538,0,,,,,,,,,,,,,291.2750000,4.9870000,-4.8240000,2016-05-06
Kepler-1075 b,1,1,Transit,2016,1.52373073,0.00000250,-0.00000250,0,0.020800,,,0,1.260,0.090,-0.120,0,,,,,,,,,,,,,,,,,0.000000,,,0,73.310,,,0,0.02270,0.00153,-0.00535,0,,,,,,,,,,,,,291.2750000,4.9870000,-4.8240000,2017-05-08
Kepler-1075 b,1,1,Transit,2016,1.52373200,0.00001200,-0.00001200,0,0.021000,,,0,1.110,0.140,-0.140,0,,,,,,,,,,,,,,,,,0.000000,,,0,80.210,,,0,0.01950,0.00250,-0.00250,0,,,,,,,,,,,,,291.2750000,4.9870000,-4.8240000,2013-10-28
Kepler-1075 b,1,1,Transit,2016,1.52373073,0.00000250,-0.00000250,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,291.2750000,4.9870000,-4.8240000,2018-09-25
Kepler-1075 b,1,1,Transit,2016,1.52372816,0.00000270,-0.00000270,0,0.021400,,,0,1.380,0.180,-0.130,0,,,,,,,,,,,,,,,,,0.000000,,,0,76.200,,,0,0.02353,0.00254,-0.00538,0,,,,,,,,,,,,,291.2750000,4.9870000,-4.8240000,2015-08-25
Kepler-1075 b,1,1,Transit,2016,1.52372816,0.00000270,-0.00000270,0,0.021400,,,0,1.380,0.180,-0.130,0,,,,,,,,,,,,,,,,,0.000000,,,0,76.200,,,0,0.02353,0.00254,-0.00538,0,,,,,,,,,,,,,291.2750000,4.9870000,-4.8240000,2014-11-18
Kepler-1075 b,1,1,Transit,2016,,,,,,,,,1.471,0.108,-0.350,0,0.131,0.010,-0.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.2750000,4.9870000,-4.8240000,2018-09-04
Kepler-1076 b,1,1,Transit,2016,6.14731300,0.00005900,-0.00005900,0,0.058000,,,0,0.830,0.040,-0.040,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.01134,0.00051,-0.00051,0,,,,,,,,,,,,,,,,2013-10-28
Kepler-1076 b,1,1,Transit,2016,6.14728341,0.00002146,-0.00002146,0,0.061100,,,0,0.790,0.060,-0.030,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.360,,,0,0.00976,0.00042,-0.00026,0,,,,,,,,,,,,,,,,2017-05-08
Kepler-1076 b,1,1,Transit,2016,6.14727918,0.00002112,-0.00002112,0,,,,,0.800,0.040,-0.030,0,0.071,0.004,-0.003,0,,,,,,,,,,,,,,,,,,,,,0.01000,0.00051,-0.00018,0,,,,,,,,,,,,,,,,2016-05-06
Kepler-1076 b,1,1,Transit,2016,6.14728341,0.00002146,-0.00002146,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,2018-09-25
Kepler-1076 b,1,1,Transit,2016,6.14727918,0.00002112,-0.00002112,0,0.061100,,,0,0.810,0.070,-0.030,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01000,0.00051,-0.00018,0,,,,,,,,,,,,,,,,2015-08-25
Kepler-1076 b,1,1,Transit,2016,6.14728698,0.00002568,-0.00002568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-16
Kepler-1076 b,1,1,Transit,2016,6.14727918,0.00002112,-0.00002112,0,0.061100,,,0,0.810,0.070,-0.030,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01000,0.00051,-0.00018,0,,,,,,,,,,,,,,,,2014-11-21
Kepler-1076 b,1,1,Transit,2016,6.14727918,0.00002112,-0.00002112,0,0.061100,,,0,0.810,0.070,-0.030,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01000,0.00051,-0.00018,0,,,,,,,,,,,,,,,,2014-11-18
Kepler-1077 b,1,1,Transit,2016,34.35118740,0.00015030,-0.00015030,0,,,,,2.770,0.700,-0.330,0,0.247,0.062,-0.029,0,,,,,,,,,,,,,,,,,,,,,0.02500,0.00260,-0.00185,0,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2016-05-06
Kepler-1077 b,1,1,Transit,2016,,,,,,,,,2.797,0.251,-0.436,0,0.250,0.022,-0.039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2018-09-04
Kepler-1077 b,1,1,Transit,2016,34.35113390,0.00015120,-0.00015120,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2018-09-25
Kepler-1077 b,1,1,Transit,2016,34.35103985,0.00014122,-0.00014122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2019-04-16
Kepler-1077 b,1,1,Transit,2016,34.35113976,0.00000505,-0.00000505,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2016-07-26
Kepler-1077 b,1,1,Transit,2016,34.35173000,0.00045000,-0.00045000,0,0.211000,,,0,2.500,1.200,-1.200,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02320,0.00480,-0.00480,0,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2013-10-28
Kepler-1077 b,1,1,Transit,2016,34.35118740,0.00015030,-0.00015030,0,0.210100,,,0,2.640,1.090,-0.250,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.02500,0.00260,-0.00185,0,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2014-11-18
Kepler-1077 b,1,1,Transit,2016,34.35118740,0.00015030,-0.00015030,0,0.210100,,,0,2.640,1.090,-0.250,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.02500,0.00260,-0.00185,0,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2015-08-25
Kepler-1077 b,1,1,Transit,2016,34.35118740,0.00015030,-0.00015030,0,0.210100,,,0,2.640,1.090,-0.250,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.02500,0.00260,-0.00185,0,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2014-11-21
Kepler-1077 b,1,1,Transit,2016,34.35113390,0.00015120,-0.00015120,0,0.210100,,,0,2.750,0.930,-0.290,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.390,,,0,0.02605,0.00108,-0.00360,0,,,,,,,,,,,,,1101.4200000,28.4100000,-28.4100000,2017-05-08
Kepler-1078 b,1,1,Transit,2016,3.00725242,0.00001242,-0.00001242,0,0.038700,,,0,1.610,0.620,-0.120,0,,,,,,,,,,,,,,,,,0.000000,,,0,72.190,,,0,0.01886,0.00169,-0.00294,0,,,,,,,,,,,,,2481.7100000,246.1550000,-246.1550000,2015-08-25
Kepler-1078 b,1,1,Transit,2016,,,,,,,,,3.867,0.528,-0.719,0,0.345,0.047,-0.064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.7100000,246.1550000,-246.1550000,2018-09-04
Kepler-1078 b,1,1,Transit,2016,3.00725242,0.00001242,-0.00001242,0,,,,,1.900,0.300,-0.330,0,0.170,0.027,-0.029,0,,,,,,,,,,,,,,,,,,,,,0.01886,0.00169,-0.00294,0,,,,,,,,,,,,,2481.7100000,246.1550000,-246.1550000,2016-05-06
Kepler-1078 b,1,1,Transit,2016,3.00725068,0.00001144,-0.00001144,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,2481.7100000,246.1550000,-246.1550000,2018-09-25
Kepler-1078 b,1,1,Transit,2016,3.00725242,0.00001242,-0.00001242,0,0.038700,,,0,1.610,0.620,-0.120,0,,,,,,,,,,,,,,,,,0.000000,,,0,72.190,,,0,0.01886,0.00169,-0.00294,0,,,,,,,,,,,,,2481.7100000,246.1550000,-246.1550000,2014-11-18
Kepler-1078 b,1,1,Transit,2016,3.00725068,0.00001144,-0.00001144,0,0.038800,,,0,1.560,0.340,-0.120,0,,,,,,,,,,,,,,,,,0.000000,,,0,70.400,,,0,0.01835,0.00019,-0.00269,0,,,,,,,,,,,,,2481.7100000,246.1550000,-246.1550000,2017-05-08
Kepler-1078 b,1,1,Transit,2016,3.00725242,0.00001242,-0.00001242,0,0.038700,,,0,1.610,0.620,-0.120,0,,,,,,,,,,,,,,,,,0.000000,,,0,72.190,,,0,0.01886,0.00169,-0.00294,0,,,,,,,,,,,,,2481.7100000,246.1550000,-246.1550000,2014-11-21
Kepler-1078 b,1,1,Transit,2016,3.00725700,0.00004500,-0.00004500,0,0.040000,,,0,1.570,0.510,-0.510,0,,,,,,,,,,,,,,,,,0.000000,,,0,77.920,,,0,0.01695,0.00052,-0.00052,0,,,,,,,,,,,,,2481.7100000,246.1550000,-246.1550000,2013-10-28
Kepler-1079 b,1,1,Transit,2016,13.24500282,0.00003998,-0.00003998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0980000,,,2019-04-16
Kepler-1079 b,1,1,Transit,2016,13.24503188,0.00004886,-0.00004886,0,0.123100,,,0,3.140,1.090,-1.480,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01133,0.00042,-0.00023,0,,,,,,,,,,,,,591.0980000,,,2014-11-18
Kepler-1079 b,1,1,Transit,2016,13.24503188,0.00004886,-0.00004886,0,0.123100,,,0,3.140,1.090,-1.480,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01133,0.00042,-0.00023,0,,,,,,,,,,,,,591.0980000,,,2014-11-21
Kepler-1079 b,1,1,Transit,2016,13.24503482,0.00004677,-0.00004677,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,591.0980000,,,2018-09-25
Kepler-1079 b,1,1,Transit,2016,,,,,,,,,2.036,0.090,-0.142,0,0.182,0.008,-0.013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0980000,,,2018-09-04
Kepler-1079 b,1,1,Transit,2016,13.24507215,0.00000454,-0.00000454,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0980000,,,2016-07-26
Kepler-1079 b,1,1,Transit,2016,13.24503188,0.00004886,-0.00004886,0,,,,,1.630,0.330,-0.280,0,0.145,0.029,-0.025,0,,,,,,,,,,,,,,,,,,,,,0.01133,0.00042,-0.00023,0,,,,,,,,,,,,,591.0980000,,,2016-05-06
Kepler-1079 b,1,1,Transit,2016,13.24503188,0.00004886,-0.00004886,0,0.123100,,,0,3.140,1.090,-1.480,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01133,0.00042,-0.00023,0,,,,,,,,,,,,,591.0980000,,,2015-08-25
Kepler-1079 b,1,1,Transit,2016,13.24514000,0.00018000,-0.00018000,0,0.118000,,,0,2.870,0.470,-0.470,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01120,0.00056,-0.00056,0,,,,,,,,,,,,,591.0980000,,,2013-10-28
Kepler-1079 b,1,1,Transit,2016,13.24503482,0.00004677,-0.00004677,0,0.109200,,,0,1.770,0.280,-0.380,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.590,,,0,0.01165,0.00002,-0.00065,0,,,,,,,,,,,,,591.0980000,,,2017-05-08
Kepler-1080 b,1,1,Transit,2016,77.25507260,0.00039130,-0.00039130,0,0.378100,,,0,3.700,1.140,-0.660,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.600,,,0,0.02498,0.00168,-0.00256,0,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2017-05-08
Kepler-1080 b,1,1,Transit,2016,77.25507260,0.00039130,-0.00039130,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2018-09-25
Kepler-1080 b,1,1,Transit,2016,77.25483960,0.00031980,-0.00031980,0,0.379900,,,0,4.020,2.220,-0.910,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.02558,0.00007,-0.00250,0,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2014-11-18
Kepler-1080 b,1,1,Transit,2016,,,,,,,,,5.963,0.608,-0.738,0,0.532,0.054,-0.066,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2018-09-04
Kepler-1080 b,1,1,Transit,2016,77.25615317,0.00002850,-0.00002850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2019-04-16
Kepler-1080 b,1,1,Transit,2016,77.25562525,0.00000438,-0.00000438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2016-07-26
Kepler-1080 b,1,1,Transit,2016,77.25570000,0.00120000,-0.00120000,0,0.366000,,,0,3.630,,,0,,,,,,,,,,,,,,,,,0.000000,,,0,87.660,,,0,0.02934,0.00046,-0.00046,0,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2013-10-28
Kepler-1080 b,1,1,Transit,2016,77.25483960,0.00031980,-0.00031980,0,0.379900,,,0,4.020,2.220,-0.910,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.02558,0.00007,-0.00250,0,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2015-08-25
Kepler-1080 b,1,1,Transit,2016,77.25483960,0.00031980,-0.00031980,0,0.379900,,,0,4.020,2.220,-0.910,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.02558,0.00007,-0.00250,0,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2014-11-21
Kepler-1080 b,1,1,Transit,2016,77.25483960,0.00031980,-0.00031980,0,,,,,3.280,1.130,-0.500,0,0.293,0.101,-0.045,0,,,,,,,,,,,,,,,,,,,,,0.02558,0.00007,-0.00250,0,,,,,,,,,,,,,1382.8200000,26.6100000,-26.6100000,2016-05-06
Kepler-1081 b,1,1,Transit,2016,3.85687400,0.00004000,-0.00004000,0,0.047000,,,0,2.000,0.340,-0.340,0,,,,,,,,,,,,,,,,,0.000000,,,0,84.220,,,0,0.01180,0.00140,-0.00140,0,,,,,,,,,,,,,420.2150000,2.7760000,-2.7760000,2013-10-28
Kepler-1081 b,1,1,Transit,2016,3.85691855,0.00000966,-0.00000966,0,0.047800,,,0,1.880,1.030,-0.690,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01097,0.00036,-0.00033,0,,,,,,,,,,,,,420.2150000,2.7760000,-2.7760000,2014-11-18
Kepler-1081 b,1,1,Transit,2016,3.85690991,0.00001462,-0.00001462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.2150000,2.7760000,-2.7760000,2019-04-16
Kepler-1081 b,1,1,Transit,2016,3.85691855,0.00000966,-0.00000966,0,,,,,1.010,0.100,-0.070,0,0.090,0.009,-0.006,0,,,,,,,,,,,,,,,,,,,,,0.01097,0.00036,-0.00033,0,,,,,,,,,,,,,420.2150000,2.7760000,-2.7760000,2016-05-06
Kepler-1081 b,1,1,Transit,2016,3.85690686,0.00001118,-0.00001118,0,0.046600,,,0,0.930,0.090,-0.040,0,,,,,,,,,,,,,,,,,0.000000,,,0,87.900,,,0,0.01044,0.00023,-0.00054,0,,,,,,,,,,,,,420.2150000,2.7760000,-2.7760000,2017-05-08
Kepler-1081 b,1,1,Transit,2016,,,,,,,,,0.957,0.046,-0.063,0,0.085,0.004,-0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.2150000,2.7760000,-2.7760000,2018-09-04
Kepler-1081 b,1,1,Transit,2016,3.85690686,0.00001118,-0.00001118,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,420.2150000,2.7760000,-2.7760000,2018-09-25
Kepler-1081 b,1,1,Transit,2016,3.85691855,0.00000966,-0.00000966,0,0.047800,,,0,1.880,1.030,-0.690,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01097,0.00036,-0.00033,0,,,,,,,,,,,,,420.2150000,2.7760000,-2.7760000,2014-11-21
Kepler-1081 b,1,1,Transit,2016,3.85691855,0.00000966,-0.00000966,0,0.047800,,,0,1.880,1.030,-0.690,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.01097,0.00036,-0.00033,0,,,,,,,,,,,,,420.2150000,2.7760000,-2.7760000,2015-08-25
Kepler-1082 b,1,1,Transit,2016,,,,,,,,,1.302,0.066,-0.065,0,0.116,0.006,-0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.5570000,7.8000000,-7.6410000,2018-09-04
Kepler-1082 b,1,1,Transit,2016,1.54321504,0.00000415,-0.00000415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.5570000,7.8000000,-7.6410000,2019-04-16
Kepler-1082 b,1,1,Transit,2016,1.54320541,0.00000384,-0.00000384,0,0.025700,,,0,1.230,0.190,-0.250,0,,,,,,,,,,,,,,,,,0.000000,,,0,87.260,,,0,0.00875,0.00022,-0.00024,0,,,,,,,,,,,,,739.5570000,7.8000000,-7.6410000,2017-05-08
Kepler-1082 b,1,1,Transit,2016,1.54320541,0.00000384,-0.00000384,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,739.5570000,7.8000000,-7.6410000,2018-09-25
Kepler-1082 b,1,1,Transit,2016,1.54320660,0.00000454,-0.00000454,0,0.025500,,,0,0.800,0.350,-0.060,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.00878,0.00029,-0.00018,0,,,,,,,,,,,,,739.5570000,7.8000000,-7.6410000,2014-11-18
Kepler-1082 b,1,1,Transit,2016,1.54319800,0.00001600,-0.00001600,0,0.027000,,,0,1.020,0.440,-0.440,0,,,,,,,,,,,,,,,,,0.000000,,,0,71.050,,,0,0.00949,0.00029,-0.00029,0,,,,,,,,,,,,,739.5570000,7.8000000,-7.6410000,2013-10-28
Kepler-1082 b,1,1,Transit,2016,1.54320660,0.00000454,-0.00000454,0,0.025500,,,0,0.800,0.350,-0.060,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.00878,0.00029,-0.00018,0,,,,,,,,,,,,,739.5570000,7.8000000,-7.6410000,2014-11-21
Kepler-1082 b,1,1,Transit,2016,1.54320660,0.00000454,-0.00000454,0,0.025500,,,0,0.800,0.350,-0.060,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.00878,0.00029,-0.00018,0,,,,,,,,,,,,,739.5570000,7.8000000,-7.6410000,2015-08-25
Kepler-1082 b,1,1,Transit,2016,1.54320660,0.00000454,-0.00000454,0,,,,,1.120,0.180,-0.130,0,0.100,0.016,-0.012,0,,,,,,,,,,,,,,,,,,,,,0.00878,0.00029,-0.00018,0,,,,,,,,,,,,,739.5570000,7.8000000,-7.6410000,2016-05-06
Kepler-1083 b,1,1,Transit,2016,33.41762264,0.00016334,-0.00016334,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.6330000,24.9990000,-23.7090000,2019-04-16
Kepler-1083 b,1,1,Transit,2016,33.41779930,0.00018540,-0.00018540,0,0.189800,,,0,3.220,0.550,-0.250,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.03952,0.00059,-0.00719,0,,,,,,,,,,,,,902.6330000,24.9990000,-23.7090000,2015-08-25
Kepler-1083 b,1,1,Transit,2016,33.41779930,0.00018540,-0.00018540,0,0.189800,,,0,3.220,0.550,-0.250,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.03952,0.00059,-0.00719,0,,,,,,,,,,,,,902.6330000,24.9990000,-23.7090000,2014-11-21
Kepler-1083 b,1,1,Transit,2016,33.41779930,0.00018540,-0.00018540,0,0.189800,,,0,3.220,0.550,-0.250,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.240,,,0,0.03952,0.00059,-0.00719,0,,,,,,,,,,,,,902.6330000,24.9990000,-23.7090000,2014-11-18
Kepler-1083 b,1,1,Transit,2016,33.41779930,0.00018540,-0.00018540,0,,,,,3.360,0.160,-0.630,0,0.300,0.014,-0.056,0,,,,,,,,,,,,,,,,,,,,,0.03952,0.00059,-0.00719,0,,,,,,,,,,,,,902.6330000,24.9990000,-23.7090000,2016-05-06
Kepler-1083 b,1,1,Transit,2016,33.41773787,0.00000613,-0.00000613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.6330000,24.9990000,-23.7090000,2016-07-26
