pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,sy_dist
Kepler-863 b,1,1,Transit,2016,8.75000,0.02750,1.970000,0.000000,1499.6600000
Kepler-864 b,1,1,Transit,2016,6.35000,0.02000,2.520000,0.000000,2022.9000000
Kepler-865 b,1,1,Transit,2016,6.76000,0.02130,2.410000,0.000000,586.1370000
Kepler-866 b,1,1,Transit,2016,3.29000,0.01040,4.170000,0.000000,646.6670000
Kepler-867 b,1,1,Transit,2016,19.40000,0.06120,1.070000,0.000000,1195.5400000
Kepler-868 b,1,1,Transit,2016,4.86000,0.01530,3.100000,0.000000,1593.1300000
Kepler-869 b,1,1,Transit,2016,12.70000,0.03990,1.480000,0.000000,939.4550000
Kepler-87 b,1,2,Transit,2013,324.20000,1.02000,0.729000,0.036000,1232.9000000
Kepler-87 c,1,2,Transit,2013,6.40000,0.02000,0.152000,0.039000,1232.9000000
Kepler-870 b,1,1,Transit,2016,8.15000,0.02560,2.080000,0.000000,1259.4600000
Kepler-871 b,1,1,Transit,2016,13.50000,0.04240,1.420000,0.000000,1976.0500000
Kepler-872 b,1,1,Transit,2016,4.62000,0.01450,3.220000,0.000000,879.6830000
Kepler-873 b,1,1,Transit,2016,13.50000,0.04260,1.410000,0.000000,1182.2200000
Kepler-874 b,1,1,Transit,2016,14.70000,0.04630,1.320000,0.000000,1082.1600000
Kepler-875 b,1,1,Transit,2016,8.75000,0.02750,1.970000,0.000000,1242.6200000
Kepler-876 b,1,1,Transit,2016,2.63000,0.00829,4.940000,0.000000,820.9130000
Kepler-877 b,1,1,Transit,2016,5.14000,0.01620,2.960000,0.000000,602.1760000
Kepler-878 b,1,1,Transit,2016,4.38000,0.01380,3.350000,0.000000,791.6250000
Kepler-879 b,1,1,Transit,2016,7.13000,0.02240,2.310000,0.000000,802.6720000
Kepler-88 d,1,3,Radial Velocity,2020,965.14700,3.05046,2.360000,0.410000,376.8630000
Kepler-880 b,1,1,Transit,2016,7.56000,0.02380,2.210000,0.000000,601.3240000
Kepler-881 b,1,1,Transit,2016,3.82000,0.01200,3.720000,0.000000,1375.1800000
Kepler-882 b,1,1,Transit,2016,2.04000,0.00642,6.020000,0.000000,504.6050000
Kepler-883 b,1,1,Transit,2016,3.82000,0.01200,3.720000,0.000000,627.4550000
Kepler-884 b,1,1,Transit,2016,2.04000,0.00642,6.020000,0.000000,476.7330000
Kepler-885 b,1,1,Transit,2016,6.80000,0.02140,2.390000,0.000000,651.3180000
Kepler-886 b,1,1,Transit,2016,2.92000,0.00920,4.570000,0.000000,711.2970000
Kepler-887 b,1,2,Transit,2016,4.04000,0.01270,3.560000,0.000000,886.5880000
Kepler-887 c,1,2,Transit,2016,1.51000,0.00474,5.750000,0.000000,886.5880000
Kepler-888 b,1,1,Transit,2016,3.75000,0.01180,3.780000,0.000000,420.8170000
Kepler-889 b,1,1,Transit,2016,1.32000,0.00416,5.600000,0.000000,598.3130000
Kepler-890 b,1,1,Transit,2016,58.60000,0.18400,0.458000,0.000000,1712.1200000
Kepler-891 b,1,1,Transit,2016,33.60000,0.10600,0.701000,0.000000,2340.5800000
Kepler-892 b,1,1,Transit,2016,8.30000,0.02610,2.060000,0.000000,570.7270000
Kepler-893 b,1,1,Transit,2016,9.43000,0.02970,1.860000,0.000000,1285.5900000
Kepler-894 b,1,1,Transit,2016,8.15000,0.02560,2.080000,0.000000,1162.9100000
Kepler-895 b,1,1,Transit,2016,2.99000,0.00940,4.500000,0.000000,540.1340000
Kepler-896 b,1,1,Transit,2016,6.94000,0.02180,2.350000,0.000000,2334.9300000
Kepler-897 b,1,1,Transit,2016,6.30000,0.01980,2.540000,0.000000,1519.2500000
Kepler-898 b,1,1,Transit,2016,2.83000,0.00889,4.700000,0.000000,484.8910000
Kepler-899 b,1,1,Transit,2016,7.65000,0.02410,2.180000,0.000000,1246.4300000
Kepler-9 b,1,3,Transit,2010,43.40000,0.13655,0.420000,0.060900,628.2570000
Kepler-9 c,1,3,Transit,2010,29.90000,0.09408,0.310000,0.066910,628.2570000
Kepler-9 d,1,3,Transit,2010,3.33000,0.01050,4.150000,0.000000,628.2570000
Kepler-90 i,1,8,Transit,2017,2.30000,0.00724,5.500000,,848.2540000
Kepler-900 b,1,1,Transit,2016,4.98000,0.01570,3.040000,0.000000,487.5250000
Kepler-901 b,1,1,Transit,2016,2.45000,0.00771,5.240000,0.000000,253.8670000
Kepler-902 b,1,1,Transit,2016,6.99000,0.02200,2.340000,0.000000,1165.3400000
Kepler-903 b,1,2,Transit,2016,4.70000,0.01480,3.180000,0.000000,1369.2400000
Kepler-903 c,1,2,Transit,2016,6.94000,0.02180,2.350000,0.000000,1369.2400000
Kepler-904 b,1,1,Transit,2016,3.78000,0.01190,3.750000,0.000000,978.1250000
Kepler-905 b,1,1,Transit,2016,2.57000,0.00809,5.040000,0.000000,529.2680000
Kepler-906 b,1,1,Transit,2016,5.10000,0.01600,2.980000,0.000000,757.7910000
Kepler-907 b,1,1,Transit,2016,1.87000,0.00588,5.950000,0.000000,352.0000000
Kepler-909 b,1,1,Transit,2016,2.76000,0.00869,4.770000,0.000000,309.5960000
Kepler-91 b,1,1,Transit,2013,257.44230,0.81000,0.400000,0.051900,1294.6900000
Kepler-910 b,1,1,Transit,2016,0.47700,0.00150,4.750000,0.000000,400.2890000
Kepler-911 b,1,1,Transit,2016,7.27000,0.02290,2.270000,0.000000,556.1680000
Kepler-912 b,1,1,Transit,2016,8.25000,0.02590,2.070000,0.000000,2004.7200000
Kepler-913 b,1,1,Transit,2016,4.90000,0.01540,3.080000,0.000000,991.6180000
Kepler-914 b,1,1,Transit,2016,2.48000,0.00780,5.190000,0.000000,753.7230000
Kepler-915 b,1,1,Transit,2016,2.86000,0.00899,4.660000,0.000000,849.0360000
Kepler-916 b,1,1,Transit,2016,3.75000,0.01180,3.780000,0.000000,830.7120000
Kepler-917 b,1,1,Transit,2016,4.31000,0.01360,3.400000,0.000000,3460.5100000
Kepler-918 b,1,1,Transit,2016,3.68000,0.01160,3.840000,0.000000,1025.0300000
Kepler-919 b,1,1,Transit,2016,5.69000,0.01790,2.740000,0.000000,1119.8700000
Kepler-92 b,1,3,Transit,2013,64.30000,0.20200,8.170000,0.170000,477.9920000
Kepler-92 c,1,3,Transit,2013,6.10000,0.01900,1.910000,0.040000,477.9920000
Kepler-92 d,1,3,Transit,2015,4.93000,0.01550,3.070000,0.070000,477.9920000
Kepler-920 b,1,2,Transit,2016,6.44000,0.02030,2.500000,0.000000,1001.6800000
Kepler-920 c,1,2,Transit,2016,13.80000,0.04360,1.380000,0.000000,1001.6800000
Kepler-921 b,1,1,Transit,2016,8.60000,0.02710,2.000000,0.000000,934.4900000
Kepler-922 b,1,1,Transit,2016,2.60000,0.00819,4.990000,0.000000,536.3230000
Kepler-923 b,1,1,Transit,2016,2.48000,0.00780,5.190000,0.000000,1000.2800000
Kepler-924 b,1,1,Transit,2016,9.64000,0.03030,1.830000,0.000000,1053.0400000
Kepler-925 b,1,1,Transit,2016,6.08000,0.01910,2.610000,0.000000,611.1150000
Kepler-926 b,1,1,Transit,2016,5.95000,0.01870,2.650000,0.000000,921.3610000
Kepler-927 b,1,1,Transit,2016,3.61000,0.01130,3.900000,0.000000,831.6850000
Kepler-928 b,1,1,Transit,2016,3.15000,0.00993,4.310000,0.000000,508.8090000
Kepler-929 b,1,1,Transit,2016,1.41000,0.00444,5.670000,0.000000,1311.2300000
Kepler-93 b,1,2,Transit,2014,4.54426,0.01430,1.652000,0.000000,95.9115000
Kepler-93 c,1,2,Radial Velocity,2014,954.00000,3.00000,,,95.9115000
Kepler-930 b,1,1,Transit,2016,5.18000,0.01630,2.950000,0.000000,848.3960000
Kepler-931 b,1,1,Transit,2016,2.33000,0.00733,5.440000,0.000000,490.0000000
Kepler-932 b,1,1,Transit,2016,2.45000,0.00771,5.240000,0.000000,465.6120000
Kepler-933 b,1,1,Transit,2016,6.62000,0.02080,2.440000,0.000000,1017.2000000
Kepler-934 b,1,1,Transit,2016,5.02000,0.01580,3.020000,0.000000,608.7380000
Kepler-935 b,1,1,Transit,2016,2.39000,0.00752,5.340000,0.000000,471.7820000
Kepler-936 b,1,1,Transit,2016,2.70000,0.00849,4.870000,0.000000,823.3990000
Kepler-937 b,1,2,Transit,2016,13.40000,0.04200,1.430000,0.000000,1571.4600000
Kepler-937 c,1,2,Transit,2016,7.61000,0.02390,2.200000,0.000000,1571.4600000
Kepler-938 b,1,1,Transit,2016,5.56000,0.01750,2.790000,0.000000,1182.0500000
Kepler-939 b,1,1,Transit,2016,3.71000,0.01170,3.800000,0.000000,2093.6200000
Kepler-94 b,1,2,Transit,2014,10.84000,0.03400,1.450000,0.000000,191.9040000
Kepler-94 c,1,2,Radial Velocity,2014,3126.00000,9.83600,8.790000,,191.9040000
Kepler-940 b,1,1,Transit,2016,11.10000,0.03500,1.640000,0.000000,1260.7800000
Kepler-941 b,1,1,Transit,2016,9.69000,0.03050,1.820000,0.000000,1088.3600000
Kepler-942 b,1,1,Transit,2016,5.18000,0.01630,2.950000,0.000000,216.3540000
Kepler-943 b,1,1,Transit,2016,29.50000,0.09280,0.777000,0.000000,2300.5300000
Kepler-944 b,1,1,Transit,2016,7.41000,0.02330,2.240000,0.000000,1349.4300000
Kepler-945 b,1,1,Transit,2016,7.41000,0.02330,2.240000,0.000000,1651.2500000
Kepler-946 b,1,1,Transit,2016,4.38000,0.01380,3.350000,0.000000,1137.2900000
Kepler-947 b,1,1,Transit,2016,5.82000,0.01830,2.700000,0.000000,1730.7800000
Kepler-948 b,1,1,Transit,2016,4.08000,0.01280,3.540000,0.000000,868.0170000
Kepler-949 b,1,1,Transit,2016,8.80000,0.02770,1.960000,0.000000,486.1050000
Kepler-95 b,1,1,Transit,2014,13.00000,0.04100,1.710000,0.000000,445.6560000
Kepler-950 b,1,1,Transit,2016,59.60000,0.18800,0.452000,0.000000,2161.6000000
Kepler-952 b,1,1,Transit,2016,45.40000,0.14300,0.557000,0.000000,1304.2500000
Kepler-953 b,1,2,Transit,2016,16.50000,0.05190,1.220000,0.000000,258.8930000
Kepler-953 c,1,2,Transit,2016,1.81000,0.00570,5.900000,0.000000,258.8930000
Kepler-954 b,1,1,Transit,2016,5.99000,0.01890,2.640000,0.000000,215.8140000
Kepler-955 b,1,1,Transit,2016,9.96000,0.03130,1.780000,0.000000,550.3830000
Kepler-956 b,1,1,Transit,2016,9.27000,0.02920,1.890000,0.000000,544.9390000
Kepler-957 b,1,1,Transit,2016,25.90000,0.08160,0.855000,0.000000,824.6880000
Kepler-958 b,1,1,Transit,2016,4.90000,0.01540,3.080000,0.000000,449.7730000
Kepler-959 b,1,1,Transit,2016,17.60000,0.05550,1.150000,0.000000,807.7290000
Kepler-96 b,1,1,Transit,2014,8.46000,0.02700,2.260000,0.000000,122.8810000
Kepler-960 b,1,1,Transit,2016,5.86000,0.01840,2.680000,0.000000,284.9160000
Kepler-961 b,1,1,Transit,2016,7.04000,0.02210,2.330000,0.000000,574.3140000
Kepler-962 b,1,1,Transit,2016,4.54000,0.01430,3.260000,0.000000,411.4860000
Kepler-963 b,1,1,Transit,2016,7.56000,0.02380,2.210000,0.000000,771.4940000
Kepler-964 b,1,1,Transit,2016,5.14000,0.01620,2.960000,0.000000,454.6260000
Kepler-965 b,1,1,Transit,2016,11.40000,0.03570,1.620000,0.000000,582.8280000
Kepler-966 b,1,1,Transit,2016,16.00000,0.05020,1.250000,0.000000,1027.8000000
Kepler-967 b,1,2,Transit,2016,6.12000,0.01930,2.590000,0.000000,568.5460000
Kepler-967 c,1,2,Transit,2016,12.90000,0.04070,1.460000,0.000000,568.5460000
Kepler-968 b,1,2,Transit,2016,4.66000,0.01470,3.200000,0.000000,290.3240000
Kepler-968 c,1,2,Transit,2016,3.50000,0.01100,3.980000,0.000000,290.3240000
Kepler-969 b,1,2,Transit,2016,4.94000,0.01550,3.060000,0.000000,390.3540000
Kepler-969 c,1,2,Transit,2016,0.93700,0.00295,5.310000,0.000000,390.3540000
Kepler-97 b,1,2,Transit,2014,3.51000,0.01100,5.440000,0.000000,400.9070000
Kepler-97 c,1,2,Radial Velocity,2014,344.00000,1.08000,,,400.9070000
Kepler-971 b,1,1,Transit,2016,5.18000,0.01630,2.950000,0.000000,338.5220000
Kepler-972 b,1,1,Transit,2016,19.50000,0.06140,1.070000,0.000000,1198.0300000
Kepler-973 b,1,1,Transit,2016,4.50000,0.01420,3.280000,0.000000,328.5200000
Kepler-974 b,1,1,Transit,2016,3.09000,0.00972,4.390000,0.000000,134.3110000
Kepler-975 b,1,1,Transit,2016,2.79000,0.00879,4.730000,0.000000,426.0880000
Kepler-976 b,1,1,Transit,2016,14.90000,0.04670,1.320000,0.000000,1012.4100000
Kepler-977 b,1,1,Transit,2016,7.37000,0.02320,2.250000,0.000000,568.7510000
Kepler-978 b,1,1,Transit,2016,9.22000,0.02900,1.900000,0.000000,682.5220000
Kepler-979 b,1,1,Transit,2016,7.85000,0.02470,2.140000,0.000000,576.5030000
Kepler-98 b,1,1,Transit,2014,3.55000,0.01100,2.180000,0.000000,350.3150000
Kepler-980 b,1,1,Transit,2016,7.61000,0.02390,2.200000,0.000000,961.4680000
Kepler-981 b,1,1,Transit,2016,5.95000,0.01870,2.650000,0.000000,878.0820000
Kepler-982 b,1,1,Transit,2016,5.69000,0.01790,2.740000,0.000000,801.4790000
Kepler-983 b,1,1,Transit,2016,6.17000,0.01940,2.580000,0.000000,714.4370000
Kepler-984 b,1,1,Transit,2016,5.14000,0.01620,2.960000,0.000000,460.1880000
Kepler-985 b,1,1,Transit,2016,9.17000,0.02880,1.900000,0.000000,679.3610000
Kepler-986 b,1,1,Transit,2016,6.17000,0.01940,2.580000,0.000000,548.3640000
Kepler-987 b,1,1,Transit,2016,10.70000,0.03360,1.700000,0.000000,914.1260000
Kepler-988 b,1,1,Transit,2016,4.94000,0.01550,3.060000,0.000000,304.8890000
Kepler-989 b,1,1,Transit,2016,5.52000,0.01740,2.810000,0.000000,491.9780000
Kepler-990 b,1,2,Transit,2016,7.27000,0.02290,2.270000,0.000000,802.1630000
Kepler-990 c,1,2,Transit,2016,2.96000,0.00930,4.540000,0.000000,802.1630000
Kepler-991 b,1,1,Transit,2016,6.99000,0.02200,2.340000,0.000000,389.5610000
Kepler-992 b,1,1,Transit,2016,3.26000,0.01020,4.210000,0.000000,259.6390000
Kepler-993 b,1,1,Transit,2016,9.11000,0.02870,1.910000,0.000000,324.4230000
Kepler-994 b,1,1,Transit,2016,3.19000,0.01000,4.280000,0.000000,188.1580000
Kepler-995 b,1,1,Transit,2016,7.75000,0.02440,2.160000,0.000000,609.6380000
Kepler-996 b,1,1,Transit,2016,4.58000,0.01440,3.240000,0.000000,1216.5800000
Kepler-997 b,1,1,Transit,2016,2.42000,0.00761,5.290000,0.000000,467.5680000
Kepler-998 b,1,1,Transit,2016,5.99000,0.01890,2.640000,0.000000,986.3640000
Kepler-999 b,1,1,Transit,2016,6.08000,0.01910,2.610000,0.000000,545.0630000
L 168-9 b,1,1,Transit,2020,4.60000,0.01447,9.600000,0.210000,25.1496000
L 98-59 b,1,3,Transit,2019,1.01000,0.00318,12.700000,0.120000,10.6194000
L 98-59 c,1,3,Transit,2019,2.42000,0.00761,5.400000,0.070000,10.6194000
L 98-59 d,1,3,Transit,2019,2.31000,0.00727,3.300000,0.090000,10.6194000
LHS 1140 b,1,2,Transit,2017,6.98000,0.02196,7.500000,0.060000,14.9861000
LHS 1140 c,1,2,Transit,2018,1.81000,0.00569,4.700000,0.310000,14.9861000
LHS 1815 b,1,1,Transit,2020,8.70000,0.02737,,0.000000,29.8424000
LHS 3844 b,1,1,Transit,2019,2.25000,0.00708,5.590000,,14.8846000
LP 714-47 b,1,1,Transit,2020,30.80000,0.09691,1.700000,0.040000,52.6160000
LP 791-18 b,1,2,Transit,2019,1.46000,0.00459,5.710000,0.000000,26.4927000
LP 791-18 c,1,2,Transit,2019,5.95000,0.01870,2.650000,0.000000,26.4927000
LSPM J2116+0234 b,1,1,Radial Velocity,2019,13.30000,0.04185,1.430000,0.183000,17.6297000
LTT 9779 b,1,1,Transit,2020,29.32000,0.09225,1.536000,0.000000,80.4373000
LkCa 15 b,1,2,Imaging,2015,,,,,158.1520000
LkCa 15 c,1,2,Imaging,2015,,,,,158.1520000
Lupus-TR-3 b,1,1,Transit,2007,257.43100,0.81000,1.400000,0.000000,773.4090000
MASCARA-1 b,1,1,Transit,2017,1175.97100,3.70000,1.500000,0.000000,182.2730000
MOA-2007-BLG-192L b,1,1,Microlensing,2008,3.30000,0.01000,4.190000,,1000.0000000
MOA-2007-BLG-400L b,1,1,Microlensing,2008,260.00000,0.83000,0.532000,,5800.0000000
MOA-2008-BLG-310L b,1,1,Microlensing,2009,23.40000,0.07360,0.925000,,7700.0000000
MOA-2008-BLG-379L b,1,1,Microlensing,2013,1300.00000,4.10000,3.250000,,3300.0000000
MOA-2009-BLG-266L b,1,1,Microlensing,2011,10.40000,0.03270,1.730000,,3040.0000000
MOA-2009-BLG-319L b,1,1,Microlensing,2010,50.00000,0.20000,0.519000,,6100.0000000
MOA-2009-BLG-387L b,1,1,Microlensing,2010,830.00000,2.60000,1.980000,,5690.0000000
MOA-2010-BLG-073L b,1,1,Microlensing,2012,3500.00000,11.00000,10.100000,,2800.0000000
MOA-2010-BLG-117L b,1,1,Microlensing,2018,170.00000,0.54000,0.326000,,3500.0000000
MOA-2010-BLG-328L b,1,1,Microlensing,2013,9.20000,0.02900,1.890000,,810.0000000
MOA-2010-BLG-353L b,1,1,Microlensing,2015,86.00000,0.27000,0.346000,,6430.0000000
MOA-2010-BLG-477L b,1,1,Microlensing,2012,480.00000,1.50000,1.050000,,2300.0000000
MOA-2011-BLG-028L b,1,1,Microlensing,2016,30.00000,0.09000,0.767000,,7380.0000000
MOA-2011-BLG-262L b,1,1,Microlensing,2014,17.00000,0.05300,1.180000,,7200.0000000
MOA-2011-BLG-291L b,1,1,Microlensing,2018,18.00000,0.05700,1.140000,,4400.0000000
MOA-2011-BLG-293L b,1,1,Microlensing,2012,1500.00000,4.80000,3.840000,,7720.0000000
MOA-2011-BLG-322L b,1,1,Microlensing,2013,3690.00000,11.60000,10.600000,,7560.0000000
MOA-2012-BLG-006L b,1,1,Microlensing,2017,2700.00000,8.40000,7.420000,,5300.0000000
MOA-2012-BLG-505L b,1,1,Microlensing,2017,6.70000,0.02110,2.410000,,7210.0000000
MOA-2013-BLG-220L b,1,1,Microlensing,2014,871.00000,2.74000,2.080000,,6720.0000000
MOA-2013-BLG-605L b,1,1,Microlensing,2016,3.24000,0.01020,4.190000,,850.0000000
MOA-2015-BLG-337L b,1,1,Microlensing,2018,33.70000,0.10600,0.700000,,7100.0000000
MOA-2016-BLG-227L b,1,1,Microlensing,2017,890.00000,2.80000,2.130000,,6500.0000000
MOA-2016-BLG-319L b,1,1,Microlensing,2018,200.00000,0.62000,0.392000,,6800.0000000
MOA-bin-1L b,1,1,Microlensing,2012,1200.00000,3.70000,3.000000,,5100.0000000
MOA-bin-29 b,1,1,Microlensing,2019,190.00000,0.60000,0.372000,,7120.0000000
NGC 2682 Sand 364 b,1,1,Radial Velocity,2014,2126.28270,6.69000,5.700000,0.350000,817.1920000
NGC 2682 Sand 978 b,1,1,Radial Velocity,2017,692.86940,2.18000,1.620000,0.160000,821.9180000
NGC 2682 YBP 1194 b,1,1,Radial Velocity,2014,101.70560,0.32000,0.300000,0.300000,872.9200000
NGC 2682 YBP 1514 b,1,1,Radial Velocity,2014,127.13200,0.40000,0.255000,0.280000,914.2210000
NGC 2682 YBP 401 b,1,1,Radial Velocity,2016,146.20180,0.46000,0.275000,0.150000,830.8220000
NGTS-1 b,1,1,Transit,2017,258.07796,0.81200,0.420000,0.016000,218.1210000
NGTS-10 b,1,1,Transit,2020,687.14846,2.16200,1.430000,0.000000,324.6986504
NGTS-11 b,1,1,Transit,2020,109.33352,0.34400,0.780000,0.130000,190.4220000
NGTS-12 b,1,1,Transit,2020,66.10864,0.20800,0.223000,0.000000,446.4420000
NGTS-2 b,1,1,Transit,2018,235.19420,0.74000,0.226000,0.000000,356.3910000
NGTS-4 b,1,1,Transit,2019,20.60000,0.06481,3.450000,0.000000,280.5550000
NGTS-5 b,1,1,Transit,2019,72.78307,0.22900,0.194000,0.000000,306.7790000
NGTS-6 b,1,1,Transit,2019,425.57437,1.33900,0.711000,0.000000,308.2620000
NGTS-8 b,1,1,Transit,2019,295.58190,0.93000,0.890000,0.010000,428.9760000
NGTS-9 b,1,1,Transit,2019,921.70700,2.90000,2.930000,0.060000,609.1280000
OGLE-2003-BLG-235L b,1,1,Microlensing,2004,830.00000,2.60000,1.980000,,5800.0000000
OGLE-2005-BLG-071L b,1,1,Microlensing,2005,1200.00000,3.80000,3.000000,,3200.0000000
OGLE-2005-BLG-169L b,1,1,Microlensing,2006,14.10000,0.04440,1.370000,,4100.0000000
OGLE-2005-BLG-390L b,1,1,Microlensing,2005,5.50000,0.01700,2.800000,,6600.0000000
OGLE-2006-BLG-109L b,1,2,Microlensing,2008,231.00000,0.72700,0.463000,,1510.0000000
OGLE-2006-BLG-109L c,1,2,Microlensing,2008,86.00000,0.27000,0.346000,0.150000,1510.0000000
OGLE-2007-BLG-368L b,1,1,Microlensing,2009,20.00000,0.06000,1.050000,,5900.0000000
OGLE-2008-BLG-355L b,1,1,Microlensing,2014,1500.00000,4.60000,3.840000,,6800.0000000
OGLE-2011-BLG-0173L b,1,1,Microlensing,2018,60.00000,0.19000,0.451000,,6100.0000000
OGLE-2011-BLG-0251L b,1,1,Microlensing,2012,170.00000,0.53000,0.326000,,2570.0000000
OGLE-2011-BLG-0265L b,1,1,Microlensing,2015,280.00000,0.88000,0.573000,,4380.0000000
OGLE-2012-BLG-0026L b,1,2,Microlensing,2012,46.10000,0.14500,0.551000,,4019.0000000
OGLE-2012-BLG-0026L c,1,2,Microlensing,2012,270.00000,0.86000,0.552000,,4019.0000000
OGLE-2012-BLG-0358L b,1,1,Microlensing,2013,588.00000,1.85000,1.340000,,1760.0000000
OGLE-2012-BLG-0406L b,1,1,Microlensing,2013,868.00000,2.73000,2.070000,,4970.0000000
OGLE-2012-BLG-0563L b,1,1,Microlensing,2015,120.00000,0.39000,0.262000,,1300.0000000
OGLE-2012-BLG-0724L b,1,1,Microlensing,2016,150.00000,0.47000,0.282000,,6700.0000000
OGLE-2012-BLG-0838L b,1,1,Microlensing,2020,53.10000,0.16700,0.494000,,6320.0000000
OGLE-2012-BLG-0950L b,1,1,Microlensing,2016,35.00000,0.11000,0.681000,,2600.0000000
OGLE-2013-BLG-0102L b,1,1,Microlensing,2014,4100.00000,13.00000,12.100000,,3040.0000000
OGLE-2013-BLG-0132L b,1,1,Microlensing,2017,92.00000,0.29000,0.324000,,3900.0000000
OGLE-2013-BLG-0911L b,1,1,Microlensing,2019,3020.00000,9.51000,8.500000,,3220.0000000
OGLE-2013-BLG-1721L b,1,1,Microlensing,2017,200.00000,0.64000,0.392000,,6300.0000000
OGLE-2013-BLG-1761L b,1,1,Microlensing,2018,860.00000,2.70000,2.050000,,6900.0000000
OGLE-2014-BLG-0124L b,1,1,Microlensing,2015,160.00000,0.51000,0.307000,,4100.0000000
OGLE-2014-BLG-0676L b,1,1,Microlensing,2016,982.00000,3.09000,2.400000,,2220.0000000
OGLE-2014-BLG-1722L b,1,2,Microlensing,2018,55.30000,0.17400,0.479000,,6400.0000000
OGLE-2014-BLG-1722L c,1,2,Microlensing,2018,83.70000,0.26300,0.346000,,6400.0000000
OGLE-2014-BLG-1760L b,1,1,Microlensing,2016,180.00000,0.56000,0.345000,,6860.0000000
OGLE-2015-BLG-0051L b,1,1,Microlensing,2016,230.00000,0.72000,0.461000,,8200.0000000
OGLE-2015-BLG-0954L b,1,1,Microlensing,2016,1100.00000,3.40000,2.690000,,1200.0000000
OGLE-2015-BLG-0966L b,1,1,Microlensing,2016,21.00000,0.06600,1.010000,,3300.0000000
OGLE-2015-BLG-1649L b,1,1,Microlensing,2019,807.00000,2.54000,1.930000,,4230.0000000
OGLE-2015-BLG-1670L b,1,1,Microlensing,2019,17.90000,0.05630,1.140000,,6700.0000000
OGLE-2015-BLG-1771L b,1,1,Microlensing,2020,138.00000,0.43300,0.259000,,7070.0000000
OGLE-2016-BLG-0263L b,1,1,Microlensing,2017,1300.00000,4.10000,3.250000,,6500.0000000
OGLE-2016-BLG-1067L b,1,1,Microlensing,2019,140.00000,0.43000,0.263000,,3730.0000000
OGLE-2016-BLG-1190L b,1,1,Microlensing,2017,4253.00000,13.38000,12.600000,,6770.0000000
OGLE-2016-BLG-1195L b,1,1,Microlensing,2017,1.43000,0.00450,5.750000,,3910.0000000
OGLE-2016-BLG-1227L b,1,1,Microlensing,2020,250.00000,0.79000,0.512000,,
OGLE-2017-BLG-0173L b,1,1,Microlensing,2018,3.26900,0.01029,4.230000,,4705.0000000
OGLE-2017-BLG-0373L b,1,1,Microlensing,2018,127.00000,0.40100,0.254000,,5915.0000000
OGLE-2017-BLG-0406L b,1,1,Microlensing,2020,130.00000,0.41000,0.249000,,5200.0000000
OGLE-2017-BLG-0482L b,1,1,Microlensing,2018,9.00000,0.02800,1.930000,,5800.0000000
OGLE-2017-BLG-0604L b,1,1,Microlensing,2020,160.00000,0.51000,0.307000,,3950.0000000
OGLE-2017-BLG-1140L b,1,1,Microlensing,2018,505.00000,1.59000,1.130000,,
OGLE-2017-BLG-1375L b,1,1,Microlensing,2020,3585.00000,11.28000,10.300000,,3930.0000000
OGLE-2017-BLG-1434L b,1,1,Microlensing,2018,4.50000,0.01400,3.280000,,860.0000000
OGLE-2017-BLG-1522L b,1,1,Microlensing,2018,240.00000,0.75000,0.481000,,7490.0000000
OGLE-2018-BLG-0596L b,1,1,Microlensing,2019,13.93000,0.04383,1.380000,,5650.0000000
OGLE-2018-BLG-0677L b,1,1,Microlensing,2020,3.96000,0.01250,3.610000,,7580.0000000
OGLE-2018-BLG-0740L b,1,1,Microlensing,2019,1500.00000,4.80000,3.840000,0.000000,3200.0000000
OGLE-2018-BLG-1011L b,1,2,Microlensing,2019,570.00000,1.80000,1.270000,,7100.0000000
OGLE-2018-BLG-1011L c,1,2,Microlensing,2019,890.00000,2.80000,2.130000,,7100.0000000
OGLE-2018-BLG-1269L b,1,1,Microlensing,2020,210.00000,0.67000,0.412000,,2510.0000000
OGLE-TR-10 b,1,1,Transit,2004,197.04600,0.62000,0.400000,0.820000,1344.9700000
OGLE-TR-111 b,1,1,Transit,2004,174.79900,0.55000,0.650000,0.540000,1068.3300000
OGLE-TR-113 b,1,1,Transit,2004,400.44900,1.26000,1.200000,0.150000,566.4590000
OGLE-TR-132 b,1,1,Transit,2004,375.02000,1.18000,0.850000,0.600000,2012.6200000
OGLE-TR-182 b,1,1,Transit,2007,320.99500,1.01000,0.410000,0.000000,2501.7500000
OGLE-TR-211 b,1,1,Transit,2007,327.35100,1.03000,0.420000,0.000000,1515.2600000
