nan,9.17,0.0288,1.9,786.439
nan,1.92,0.00606,5.96,182.983
0.0,5.99,0.0189,2.64,62.9969
nan,45.6,0.144,0.555,391.537
nan,50.9,0.16,0.511,458.139
nan,8.35,0.0263,2.05,496.289
nan,12.2,0.0383,1.54,402.915
0.078,8.15,0.0256,2.08,107.272
0.0,9.68,0.03046,3.07,154.961
0.0,15.68,0.04933,1.95,154.961
0.0,6.5,0.02045,nan,154.961
0.0,10.7,0.03367,nan,154.961
nan,5.06,0.0159,3.0,76.1486
0.478,100.11645,0.315,0.643,158.335
nan,61.0,0.192,0.445,274.3
0.0,6.49,0.02042,8.84,90.0562
0.04,24.5,0.07709,7.4,114.293
nan,6.57,0.0207,2.45,392.251
nan,3.39,0.0107,4.07,373.078
0.0,106.47305,0.335,0.612,232.801
0.0,6.48,0.02039,3.7,44.0727
0.0,2.14,0.00673,2.98,44.0727
0.0,2.8,0.00881,5.62,44.0727
0.0,184.02357,0.579,0.64,333.042
nan,70.6,0.222,0.398,1314.53
nan,0.809,0.00254,5.18,56.9686
nan,2.33,0.00733,5.44,112.486
nan,4.01,0.0126,3.6,112.486
nan,8.91,0.028,1.95,176.291
nan,3.39,0.0107,4.07,147.866
nan,8.2,0.0258,2.07,209.071
nan,7.37,0.0232,2.25,108.74
nan,4.46,0.014,3.31,77.6888
nan,4.35,0.0137,3.38,123.415
nan,5.06,0.0159,3.0,118.318
nan,6.48,0.0204,2.48,136.667
nan,5.48,0.0172,2.83,111.638
nan,5.82,0.0183,2.7,282.308
0.0697,82.6358,0.26,0.694,233.237
0.0,1175.971,3.7,nan,139.268
0.0,539.67534,1.698,0.94,348.646
0.13,2.3,0.00724,5.5,252.596
0.12,4.38,0.0138,3.35,252.596
0.0,3.9,0.01227,7.2,109.749
0.0,7.8,0.02454,1.3,109.749
nan,3.22,0.0101,4.24,179.943
nan,8.0,0.0252,2.11,179.943
nan,7.9,0.0249,2.13,179.943
nan,19.0698,0.06,17.5,192.69
nan,9.9,0.03115,3.6,192.69
0.0,28.6047,0.09,0.5,307.47
0.08,5.06,0.0159,3.0,231.828
nan,5.27,0.0166,2.91,396.913
0.07,18.5,0.0583,1.11,182.536
nan,6.44,0.0203,2.5,182.536
nan,6.5,0.0204,2.48,476.703
0.1,36.4,0.114,0.662,495.317
nan,4.86,0.0153,3.1,449.237
nan,4.23,0.0133,3.44,349.881
nan,5.65,0.0178,2.76,313.764
nan,4.38,0.0138,3.35,457.125
nan,4.31,0.0136,3.4,202.943
nan,5.73,0.018,2.73,202.943
nan,3.15,0.00993,4.31,257.443
nan,45700.0,144.0,43.1,1038.41
nan,7.27,0.0229,2.27,138.018
nan,1.6,0.00505,5.78,174.955
0.07,14.0,0.044,1.38,159.522
nan,5.06,0.0159,3.0,264.213
nan,7.65,0.0241,2.18,181.746
nan,3.26,0.0102,4.21,181.746
nan,3.57,0.0112,3.92,181.746
nan,6.39,0.0201,2.51,311.313
nan,5.9,0.0186,2.66,311.313
nan,6.8,0.0214,2.39,316.819
0.0,135.39558,0.426,1.7,491.87
nan,6.71,0.0211,2.42,405.732
nan,5.22,0.0164,2.93,112.467
nan,5.22,0.0164,2.93,112.467
nan,10.5,0.0329,1.73,517.534
nan,14.5,0.0455,1.34,517.534
nan,4.94,0.0155,3.06,499.891
nan,3.12,0.00982,4.35,72.2
0.0,21.3,0.06702,7.8,513.877
nan,3.12,0.00982,4.35,168.652
nan,5.99,0.0189,2.64,180.697
nan,7.61,0.0239,2.2,738.553
nan,8.7,0.0274,1.98,232.964
nan,5.27,0.0166,2.91,153.192
0.11,1.28,0.00403,5.58,66.4321
0.11,1.65,0.00521,5.81,66.4321
0.11,1.01,0.00317,5.39,66.4321
0.11,2.21,0.00696,5.66,66.4321
nan,6.57,0.0207,2.45,269.183
nan,5.95,0.0187,2.65,377.822
nan,7.61,0.0239,2.2,561.93
nan,8.1,0.0255,2.09,561.93
0.14,603.877,1.9,nan,141.731
nan,13.2,0.0415,1.44,256.011
nan,12.5,0.0394,1.5,403.513
nan,6.39,0.0201,2.51,403.513
nan,4.7,0.0148,3.18,200.802
nan,2.76,0.00869,4.77,200.802
nan,7.04,0.0222,2.33,200.802
0.06,4.54,0.0143,3.26,252.318
0.07,2.08,0.00654,5.94,125.529
0.06,2.8,0.00882,4.72,125.529
nan,6.39,0.0201,2.51,284.876
nan,4.78,0.015,3.14,284.876
0.24,1.01,0.00317,5.39,97.2179
nan,4.5,0.0142,3.28,258.699
nan,44.9,0.141,0.562,491.242
0.26,2.04,0.00642,6.02,110.561
0.15,0.17,0.00053,4.02,86.0386
